id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV018358720,eng,"Prager, Frank D.",Mariano Taccola and his book De ingeneis,,Frank D. Prager and Gustina Scaglia,"Cambridge, Mass. [u.a.]",MIT Press,1972,"Scaglia, Gustina",Mariano (Taccola)|Italien|Buchmalerei,p|g|s,,
BV018359474,ita,"Bedini, Gilberto",Lucca,,,,,1971,"Fanelli, Giovanni",Lucca,g,,
BV018359527,eng,"Trease, Geoffrey","The condottieri, soldiers of fortune",,Geoffrey Trease,London,Thames and Hudson,1970,,Söldnerführer,s,,
BV018359666,ita,"Gaudioso, Matteo",Francofonte,,,,,1970,,,,,
BV018359688,ita,"Piceni, Enrico",Tra libri e quadri,,,,,1971,,,,,
BV018359700,ita,"Santoro, Lucio",Restauro dei monumenti e tutela ambientale dei centri antichi,,,,,1970,,Denkmalpflege,s,,
BV018360222,ita,"Madau Diaz, Gaetano",Storia della Sardegna dal 1720 al 1849,,,,,1971,,,,,
BV018361708,ita,"Romani, Valentino",Velletri,,,,,1970,,,,,
BV018362367,ita,"Caiati, Giuseppe",Graffiti di Puglia,,,,,1969,"Caiati, Domenico",,,,
BV018362537,ita,,Panorama di Firenze capitale,,,,,1971,"Camerani, Sergio",,,,
BV018362977,ger,"Richter, Benjamin",Jacob Burckhardt als Schriftsteller,,,,,1968,,,,,
BV018363010,ita,"Michetti, Giuseppe",S. Vittoria in Matenano,,,,,1969,,,,,
BV018364549,ita,,"Santi, streghe e diavoli",,a cura di Luigi M. Lombardi Satriani,Firenze,Sansoni,1971,"Lombardi Satriani, Luigi M.",,,,
BV018364658,ita,"Mombelli Castracane, Mirella",La confraternità di S. Giovanni Battista de' Genovesi in Roma,,,,,1971,"Boggiano-Pico, Fabrizio",,,,
BV018365125,ita,"Ghirardini, Lino Lionello",L' aspetto fisico della Grande Contessa Matilde di Canossa,,,,,1971,,Matilde (di Canossa),p,,
BV018365828,ger,"Mondfeld, Wolfram zu",Die Galeere,,Wolfram Mondfeld,Bielefeld,"Delius, Klassing",1972,,,,,
BV018366436,ita,"Tabanelli, Mario",Questa é la Massa,,,,,1972,,,,,
BV018366963,ita,"Risi, Emilio",La Cava nel Rinascimento,,,,,1971,,,,,
BV018367146,ita,"Fuiano, Michele",Scrittorii e biblioteche in Puglia nei secoli XI e. XII,,,,,1972,,,,,
BV018367242,ita,"Scorza, Cosimo",Spigolature storiche su S. Lorenzo del Vallo,,,,,1971,,,,,
